cliente_id,perfil_real,interes_gpu,interes_cpu,interes_ram,interes_refrig,interes_fuente,presupuesto
46,Gamer,0.9941273289066115,0.5564137848820561,0.716316375215496,0.6510233061019587,0.6018491348952049,984.8413897053083
183,Disenador,0.822762954363698,0.8551945885807299,0.9586112061772464,0.6919283419891418,0.6578635190316091,200.89965773394613
273,Oficina,0.1356450167682538,0.5529960817581161,0.3665224667893459,0.20963515367580032,0.2544877420650647,413.5398598390192
83,Gamer,0.8577368307647618,0.6138715798671736,0.7523124077269657,0.7038910043684659,0.5962753845673543,723.8645287665568
26,Gamer,0.8750492850345877,0.7346448209496975,0.5319975278421509,0.6732253697161004,0.7293072473298681,514.2594327894528
239,Oficina,0.1778746376414228,0.42231867001110796,0.4307406697809101,0.3315737212539297,0.4360473488359745,262.53838421465923
10,Gamer,0.9530999522495951,0.7931280119116199,0.5160782476777361,0.6190787624148786,0.7331263431403563,1190.2180508489437
94,Gamer,0.8894452142378296,0.6579015519179736,0.6289774856896413,0.857540079864544,0.7871124703431692,669.5905871328636
196,Disenador,0.8258928589786765,0.8781191423969376,0.9083360883161501,0.6937406872100477,0.5746035411133323,1059.662461566613
295,Oficina,0.17539375118700515,0.36567534046838085,0.6170942717497814,0.23241141875676635,0.3623204806784485,432.72280640607016
178,Disenador,0.8648765700372103,0.6760286221221901,0.8710047246877495,0.5880330105373855,0.5205318524279094,1780.4133936892597
23,Gamer,0.7437696286273895,0.7473592430635181,0.5080575765766197,0.804993440501754,0.6216746707663763,671.1753935177297
120,Gamer,0.8462365297575152,0.8103301882016521,0.611422764866204,0.6650301761461878,0.6636387787786143,777.221750511573
283,Oficina,0.2871297297457244,0.3154020319753251,0.4126379579546412,0.4438928999058285,0.2499668675394425,248.33825442127227
56,Gamer,0.8487753227153085,0.6102745628514168,0.6075804558193726,0.5822838288487888,0.797511973341775,741.1770473991445
43,Gamer,1.0,0.8032465260551147,0.4480630034045986,0.6015765927133749,0.8266911149186622,516.9322137524878
31,Gamer,0.9125667347765006,0.6142842443583717,0.49291075019388875,0.6982472415243186,0.6776537214674149,1085.6001976368368
209,Oficina,0.22337859117907477,0.2944104353796373,0.43308802322144574,0.3333528961608925,0.15062643574285442,406.10848547713584
310,Oficina,0.30005823180429786,0.3829379790923355,0.5392465300064329,0.22499534854010472,0.3788693629279857,389.0482758156831
114,Gamer,0.9435678393147461,0.8271555094994159,0.6721672064043235,0.537094822878277,0.6475479733720226,995.7498244911673
85,Gamer,0.7849357430878173,0.6512874616235304,0.5407606075761131,0.5636009230320185,0.7048521627944827,467.6199534355849
338,Oficina,0.33606585958386515,0.3191179600880888,0.09804878441791748,0.2683849544753695,0.5300511181510854,535.8419529409156
6,Gamer,0.7898293387770603,0.8852278184508937,0.5986502775262066,0.54422890710441,0.7822544912103189,311.6625400115911
250,Oficina,0.35421099525678756,0.6506092888159123,0.6061503576636398,0.37083662305931425,0.4524062525811462,438.87904238017745
153,Disenador,0.7749383683710755,1.0,0.8923763574090439,0.7279021525770338,0.7107896509716539,1293.3045615781791
58,Gamer,0.8744966571108722,0.649305682462887,0.5528961694381677,0.6732049937357637,0.5551915658502675,237.0144902493779
289,Oficina,0.23672873134013409,0.6338183676795123,0.3776534017628148,0.21506832038818025,0.3480580394112267,304.5230325748587
74,Gamer,0.6796617560644845,0.6944452301103381,0.6384065448939307,0.6467305251905907,0.4932557899960123,764.3519841948846
324,Oficina,0.30857863249393475,0.45979831534708954,0.43080505395041024,0.21083514325782088,0.3769126941245107,298.52115867538845
339,Oficina,0.2209659415274626,0.4008363814367953,0.48071225966373105,0.15264538002955313,0.3976357769356219,425.820523874994
4,Gamer,0.7591975924478789,0.5587696298664708,0.7465648768921553,0.6274223699513465,0.7067528204687923,230.10072551461724
109,Gamer,0.8269065469791321,0.7696206364813418,0.7848956094945345,0.7626565029547758,0.6731111309445169,357.3896365033319
110,Gamer,1.0,0.7059218434014488,0.6013929291912946,0.6475874912889997,0.7198084760767854,742.255835230423
241,Oficina,0.2662881268667413,0.5673473857485325,0.4181021558703707,0.12031680520441534,0.38996879517526417,252.29646593122564
286,Oficina,0.3107080669286973,0.43796188360464017,0.1827330453985964,0.33474216771504217,0.2964671814046077,336.42000765437587
47,Gamer,0.869905969557347,0.6399783122841205,0.6069802084990019,0.611468640313824,0.7113517345251248,1064.8522698084187
204,Oficina,0.11646529467402428,0.6645149127773389,0.2812401580970487,0.28098207102270273,0.41337768809320985,412.06986461772476
73,Gamer,0.8230593165555442,0.7717542255795962,0.7502357052096028,0.6574094780419776,0.8628615545571292,247.9594167140434
115,Gamer,0.7277872191108055,0.7712998430172388,0.5759674601841864,0.6125179192450403,0.7710959968203491,977.705324594416
177,Disenador,0.7474445929008555,0.9672729019259365,0.9434880123675546,0.6629385667913894,0.7271698710648344,100.0
34,Gamer,0.8558208718446,0.5857029702169376,0.6357787360348283,0.7060784526368235,0.8083051243175277,1221.520820813961
64,Gamer,1.0,0.6191701714644848,0.5160278157819224,0.5900607354555978,0.4876104275690193,589.6979913276956
340,Oficina,0.306020990749888,0.7259660038911078,0.4392415967178767,0.19910363742925014,0.34744256878080054,100.0
77,Gamer,0.8392969640045442,0.5964757677580625,0.5446350694652817,0.5302122107411151,0.8964725132916389,814.1054207886914
95,Gamer,0.9701213922163945,0.6591924626978448,0.39618754648221455,0.5491913689082596,0.5129208078974143,659.3946063834766
182,Disenador,0.8530283454031842,0.8738789159026513,0.8792766283343437,0.6803650150915022,0.6428398740585937,1181.3888817450793
180,Disenador,0.849626681944714,0.8006243416838688,0.77547344810722,0.6571884839034087,0.8000759790634311,1625.1108710567464
200,Disenador,0.5907006266468331,0.8940474737960399,0.8984289760858655,0.7552489954417148,0.6723914134064661,1882.070214986922
327,Oficina,0.0,0.7637748533659994,0.5056056809066052,0.27232389141291596,0.34451059993837135,392.83311122864853
229,Oficina,0.155671774880849,0.3615197285973099,0.38270539400765774,0.4211708480142343,0.21280988570686435,107.96579031848884
79,Gamer,0.7969498852389473,0.642418175935532,0.5724948302848356,0.4198078835264415,0.5484808937801448,1346.7497069778099
91,Gamer,0.9335692112065141,0.5870293145342381,0.6529804177915283,0.7941568620657901,0.45283554998727105,481.2418978118093
17,Gamer,0.8796120277064576,0.7261055272179889,0.600511345664246,0.6265412866624853,0.5584629257949585,631.7418708938563
67,Gamer,0.6786865470909123,0.8353872374165412,0.5885460154747382,0.7737816311973462,0.5405572341205632,560.2499908184909
288,Oficina,0.2738810480887503,0.5115367484013054,0.3064561297955405,0.3585982116175032,0.29640365548859515,471.20866974217176
8,Gamer,0.8384351717611759,0.6698896304410711,0.45214780096325724,0.5780155791605291,0.6539361229040213,1222.8488904875662
111,Gamer,0.7926337993119763,0.6453141058759607,0.5967246729784002,0.5956575228866235,0.6287154217322836,842.5720910767587
203,Oficina,0.12815927344308026,0.5394924376944441,0.3705050321707972,0.37477420726737337,0.2826509375756131,391.8491243335703
311,Oficina,0.18656912585294522,0.5310808273159782,0.4793488720552213,0.0751468026761819,0.48043402428781523,100.62620179464886
313,Oficina,0.16919657158142587,0.527966053226934,0.5310308746119609,0.3895683810789956,0.29378319734216973,318.61671893832084
138,Disenador,0.9798898123619251,0.8137161439560341,0.8643597982879383,0.84533844771177,0.8079572145730712,938.5699864233659
154,Disenador,0.7053566385449471,0.8694089992898307,0.9858905399887818,0.5973484700588939,0.6632969674146876,849.9395925304134
102,Gamer,0.7726210800896427,0.5755345296688582,0.4221279751095721,0.7996044311489183,0.7654365656354057,777.7661316358179
263,Oficina,0.22935579321666294,0.3143418195376595,0.44664299824335263,0.24643585177025165,0.18848681840944903,524.7109031685757
61,Gamer,0.9019346514241172,0.8532738913002578,0.5891239851543142,0.6901711722098942,0.7690143991711113,639.5118112456655
347,Oficina,0.26157711497711417,0.5703884437168816,0.3860553724319001,0.20498107351485884,0.3500527958856597,440.1810123393672
249,Oficina,0.04743436854299052,0.5762584103427182,0.34481418541075537,0.5058199285668252,0.2935752401342611,377.68269547955555
251,Oficina,0.2778361076166638,0.3948814283671467,0.31818011165776927,0.2496625542589048,0.33298153774750716,282.01579260090875
211,Oficina,0.25583269125217223,0.45760053914124116,0.45387559924463694,0.15793264069206336,0.36693608240360776,137.94282546425296
315,Oficina,0.1973594243041073,0.4780161158819607,0.3190396480078354,0.29240610444640897,0.30261606529290835,347.83215936825815
18,Gamer,0.815728548347323,0.6197722730778381,0.583871428833399,0.6904050856814539,0.888618590121053,869.8311251327356
141,Disenador,0.7450536290347567,0.9174819492166604,0.8101822382750161,0.738240974618405,0.6666452208213056,1446.2256320040747
25,Gamer,0.8759882794248424,0.778182287177731,0.4763049289121918,0.5179543386915724,0.7521941565616898,918.7938692932744
308,Oficina,0.14512750922590387,0.4592844901141115,0.4159856391997401,0.14723248590740418,0.47657078408647,220.07377276782486
332,Oficina,0.27250957868479975,0.5016178287114959,0.3358518404777048,0.29319225446739405,0.4300409525227682,463.14369947203613
223,Oficina,0.1786557129069792,0.5990726136849952,0.4148667457202112,0.21629140288819607,0.288659733645906,304.62954702678076
240,Oficina,0.18328782862135887,0.47825799504883,0.3751308873816453,0.4107345576019993,0.3990974951638251,460.2316679074726
346,Oficina,0.29653974845911707,0.5736130721806219,0.40886575909614375,0.26973157074055953,0.28823481045656496,302.5890715959425
198,Disenador,0.8418316606002313,0.6929499396376823,0.820829749074373,0.7940771187988216,0.5517512606461691,1087.6834250014876
133,Disenador,0.7771578837195373,0.7223251424179691,0.813515476767339,0.8053152853332903,0.6460444846143345,1540.7503486863122
259,Oficina,0.27660802783846905,0.5726933223884307,0.3899845923520047,0.2296326249823034,0.2622017413243439,225.967946894021
329,Oficina,0.1805091719647319,0.5633770096867065,0.4593556722280862,0.0,0.41559007765297606,379.2104292078162
335,Oficina,0.010638533304621445,0.47132937073729386,0.40012054753622245,0.16829113689318093,0.4159245668432405,490.6355206439838
20,Gamer,0.8307639035218877,0.7301547342333612,0.5965288230294756,0.5331321962380469,0.814282281451502,1100.7732130747097
140,Disenador,0.7465315112613219,0.873421473253652,1.0,0.6001645959261208,0.7484322398476584,1093.0055778872456
80,Gamer,1.0,0.6750963960443621,0.6576556963055766,0.6811250154543537,1.0,1247.8299645738307
117,Gamer,0.8826133022242117,0.5748886423614696,0.6924027019206901,0.6315097863557011,0.647727697948096,1219.6036903347558
19,Gamer,0.8757550390722764,0.6925554084233833,0.4081228784700958,0.6473486124550784,0.7060230209941026,1785.2968449941145
224,Oficina,0.16118231814587713,0.4670416222375488,0.4160573981049865,0.25030460201534144,0.39369381697463496,528.5969412179512
105,Gamer,1.0,0.6488784323568815,0.5010395179741419,0.6374213079900352,0.7055724912288694,1237.6766073883794
272,Oficina,0.15526781043412488,0.5781016361735113,0.40678555105274034,0.3352773675122219,0.39847328172944746,223.04650175136896
32,Gamer,0.8973237624573545,0.6927171087343127,0.5153206281931595,0.49851527753141356,0.6553485047932979,1142.559517729389
255,Oficina,0.16277932239289472,0.5588748619704186,0.5884586305934609,0.4043243528272189,0.30111505782137254,182.05738500664833
149,Disenador,0.809065483069231,0.9608703580582908,0.9656385744957892,0.7507274031107297,0.7566674689589155,1784.6477952228365
181,Disenador,0.715134786559214,0.8150742295681571,0.8742691959026094,0.907674798356084,0.6881935452231553,1415.0208235955347
333,Oficina,0.3188913371474643,0.5208303847201063,0.43514482075415833,0.35701502383164274,0.347347874075094,217.71880231584234
306,Oficina,0.27082144232565575,0.4733216131263502,0.49531366339132454,0.2787124165201824,0.2887562625359562,404.2255287809152
266,Oficina,0.09278609880143932,0.15786495165053926,0.4436559804157668,0.3403934841086195,0.11370675644581613,198.54039429350937
164,Disenador,0.5916097176514277,0.9260414656144297,0.9628640126920666,0.7425457561784964,0.5533023856870787,1176.1443219290102
60,Gamer,0.8480983792097311,0.5997470635362191,0.598148686400761,0.6211341361079862,0.732271856033809,469.10762257907083
148,Disenador,0.7010560557481778,0.9544160877069072,0.9545513191701049,0.8846707325736033,0.7083928185325964,1020.3539546064702
293,Oficina,0.13459243168725762,0.2669367103143543,0.4511202599524981,0.3873658545162958,0.3362551485372308,492.93118208044086
112,Gamer,0.8245022782579144,0.8503992988582688,0.33490301916069876,0.7591506851922463,0.8246085192497629,100.0
146,Disenador,0.732305277250595,0.7701702755461546,0.7896544617588378,0.626906996005808,0.6466873027126203,2097.278931758894
16,Gamer,0.859707754934804,0.7968644990532889,0.5297946906122647,0.6172337853402232,0.6607891846867842,214.59402074715263
221,Oficina,0.20566499248971074,0.502969275435673,0.3929501221940909,0.2986501643826202,0.356447441481012,100.0
7,Gamer,0.8708863595004755,0.5040329876120224,0.4671813951101569,0.6696861235869124,0.773846657999541,868.5473124759882
254,Oficina,0.09758131756707951,0.6354092566334189,0.5221033695525353,0.3082097703468616,0.3273515901150168,206.08411449147803
232,Oficina,0.33017412893987985,0.6061511196726853,0.4032004149065767,0.17465821296538164,0.3959972142939116,248.3426945371841
11,Gamer,0.802082576215471,0.6814341023336182,0.4893665025993972,0.5303793375919329,0.7812525822394197,1342.4960114283292
159,Disenador,0.7454413983644502,0.8743339449322691,0.8807011153714936,0.7352055396514297,0.5248460575809556,1921.8823020366299
278,Oficina,0.0,0.3892178012905568,0.5296994546561109,0.24771319377011178,0.2500697767705089,274.2837618157674
82,Gamer,0.7853427115757473,0.5918451996385604,0.7687141635072565,0.7381639756949451,0.6992027358683383,1391.9776555560102
220,Oficina,0.20103526198433808,0.3188163767649841,0.29348863369246275,0.21947752956453323,0.2890487797840717,321.9543045521831
197,Disenador,0.5807043185804615,0.840166037320525,0.8209127114279267,0.5896410682784229,0.6679894151153478,1896.0011431722996
173,Disenador,0.7899223122605279,0.9147195939702741,0.8613450830160501,0.8573986763290032,0.5274234336997659,467.81255989508986
176,Disenador,0.687443729849047,0.8895803533437409,0.9395224149026191,0.7260673765823906,0.5949694846154581,864.1883160309742
233,Oficina,0.4013387247526623,0.46365353310827373,0.36346784486878914,0.2684680305864908,0.21528737104703033,204.25789422340227
330,Oficina,0.19812912435541027,0.41114815469111143,0.5124112719986014,0.3447526462122858,0.27271223321763904,411.05784306868026
93,Gamer,0.9667782061659808,0.7254420843301213,0.6337602662075202,0.6088123033877533,0.6512393775927506,626.9767248721516
70,Gamer,0.8832314011979592,0.6251513463443445,0.7551151975522523,0.6615674634292859,0.8179297184063826,827.0073925640436
302,Oficina,0.22671266510114835,0.5008725023229934,0.24188092979678666,0.33950383140761153,0.30169389483165604,372.0189517978324
97,Gamer,0.8735614558108565,0.7770865193886967,0.4521413754220158,0.764375404320693,0.7338496407494414,633.8848344396795
144,Disenador,0.6947776955719028,0.9132931817755511,0.916233841668104,0.5484255885002768,0.8047505201330062,2097.9388365477607
268,Oficina,0.1354035820875465,0.3700807993349746,0.35172564778179677,0.15466713917412878,0.36226703159947954,593.7017687704341
98,Gamer,0.9132781866106284,0.9270692857804396,0.6181866255058495,0.6748220586300336,0.6540639100459755,460.0622522140833
345,Oficina,0.22653623493996286,0.3917241342388418,0.1561182841723571,0.2365720837813696,0.49227481360999403,488.93231033623886
69,Gamer,0.8620295631711898,0.7514438834058749,0.671161487808889,0.537535790816213,0.5465885829264377,1311.0707287594037
24,Gamer,0.9313517217369669,0.5769135683566045,0.6227459934604129,0.7807142754282428,0.5392516765438772,873.8535434129217
38,Gamer,0.9186260190374513,0.5387284128810348,0.5528068134210566,0.7588950596967367,0.7064280019095462,368.90208882827756
145,Disenador,0.6887211309515614,0.8112298440064015,0.9228692312579925,0.7334456789987025,0.7158544272672831,2205.1022693831746
123,Disenador,0.7908252755714472,0.6797416395762159,0.9823324509860515,0.7472597482413043,0.6756029734313875,1691.345491972757
68,Gamer,0.8505243699718182,0.7046980593764741,0.5549934528520756,0.7122849932347499,0.5932379570617405,743.0482059914826
280,Oficina,0.3615375689469442,0.41776795307886605,0.5217158520825497,0.4021316051922451,0.449831089814796,285.25695309229275
290,Oficina,0.279994190194205,0.2883689391563412,0.2946317580853646,0.14321970784208068,0.4450307591973576,606.5920058872888
126,Disenador,0.6576766753889096,0.7148315394383666,0.8219301397618134,0.8053641796607839,0.5550601111168058,2516.1910324186956
147,Disenador,0.6982388700963829,0.8723787951638898,0.8986861683141798,0.8188393273448084,0.9026932425873622,934.5656135398397
194,Disenador,0.8481765486991595,0.8175168616491377,0.7000475428101142,0.9290942572590741,0.5110427533236404,377.30062652155414
87,Gamer,0.9000917187624381,0.6022444755201448,0.6099332305429226,0.725138712337179,0.5330594718878627,1017.344076951974
296,Oficina,0.2043602446372454,0.6195051040430753,0.3377350638265548,0.2694607455237243,0.27575294143019513,151.99662331689413
210,Oficina,0.32276689924732926,0.32903589813087947,0.5672572386837704,0.2919019009366045,0.2794988144241591,341.6346383513441
297,Oficina,0.13882309090947148,0.4462963202951588,0.357069777548274,0.18075790201261438,0.20936825363281658,337.53416410569577
166,Disenador,0.7708382807947552,0.6458265131575709,0.8802258093983523,0.6318015752002201,0.5498379990105084,1059.4498535570226
267,Oficina,0.26191542610051977,0.6557495469711698,0.4020793707675408,0.17719970587708656,0.331710355889516,556.2314628722277
168,Disenador,0.7559630369920174,0.7853063222294426,0.9558578650890872,0.739348538542175,0.7395193220027733,1517.5859008409848
246,Oficina,0.31966314866456513,0.3890217095680618,0.38659828333270824,0.2514688194729197,0.27151016869177597,447.24206507657885
245,Oficina,0.14194765501952775,0.508857840442061,0.5669904504351406,0.2894671529822981,0.23041169379648152,416.69040023302114
243,Oficina,0.22407531794885685,0.7101683114180395,0.45655096456315447,0.07392372408441822,0.4253341621104532,407.1737577324167
130,Disenador,0.8121809962217197,0.6929775280109544,0.8418290259340105,0.6752481364448495,0.6425566570899954,1510.336048775339
39,Gamer,0.7784696290740032,0.7679597748934676,0.5269633368282863,0.6716458589581975,0.7045571839903814,539.3598609576732
12,Gamer,0.8427989878419666,0.8003532897892024,0.6361636025047634,0.5854880245394876,0.7361395605508414,1415.2146265863876
226,Oficina,0.08298869739406406,0.26980195624199804,0.4541462728204788,0.3259155160302647,0.292348959927328,100.0
184,Disenador,0.8416327674702482,0.8846488475897992,0.9798408087887722,0.410374462180631,0.8588374704780728,1130.2051859224132
113,Gamer,0.8157312405919651,0.6628559134004208,0.45924883052821786,0.5722183312409125,0.5889424154534171,1500.908177369449
225,Oficina,0.2949554135441324,0.30151020315500965,0.14460788650980455,0.34343199112392736,0.21331213015845787,316.2851897160975
256,Oficina,0.21408862469112042,0.27315606344371485,0.4323167714184782,0.23523974137013312,0.30339634981317576,110.79453990998067
118,Gamer,0.7795656309457241,0.559153870363644,0.4443370826476096,0.710600995134564,0.5719570647503717,1501.9176727937459
323,Oficina,0.15346895432199467,0.43940516456958645,0.6644343347017034,0.09970296716048466,0.37537396614945734,420.15397576481496
337,Oficina,0.17354851586893894,0.24961376355932466,0.4635418030209227,0.12607416051465276,0.3559932630266328,391.60654069372873
326,Oficina,0.022696753179311857,0.5761921500713991,0.30942676991373813,0.184623366135118,0.29043387059565073,556.1657139756226
317,Oficina,0.17412039373328977,0.6098647170504717,0.4560919447941239,0.22045196819708396,0.41969544045107354,299.9270765365985
165,Disenador,0.7496397460909432,0.7341635310807457,1.0,0.7877362290575671,0.6279035826170336,1213.4429194972654
282,Oficina,0.1535382702701607,0.47011596558728397,0.42832878715461425,0.22410950262959226,0.40866938014752746,278.76445150662136
325,Oficina,0.2621571889856051,0.41303896639563664,0.4377100393902187,0.24707371863150215,0.4626050250772168,342.2909414617271
155,Disenador,0.8695046628924843,0.6976813095216226,0.8552862522182729,0.737721187506452,0.8065524029234341,1167.124869463506
238,Oficina,0.16350472704571148,0.36607903326609936,0.29551908059789667,0.05336434106239982,0.5556207129940323,184.51874514174753
3,Gamer,0.8741962271566034,0.5086719755342202,0.42750821674869666,0.5937712470759028,0.5987168879665575,925.6989330381095
116,Gamer,0.813903383418092,0.8159329803364248,0.49189366724001027,0.7115935606944264,0.7593101257968383,676.1814242744039
248,Oficina,0.3726963851233405,0.41003638143853977,0.4224684725751886,0.343259083187309,0.2081634267066968,100.0
195,Disenador,0.8522570432009641,1.0,1.0,0.7563909120052359,0.7094754341665286,1626.707779390154
281,Oficina,0.24037300903366096,0.4475804393609084,0.3096298139269872,0.2824359281721603,0.2320960208840197,528.1519082692346
121,Disenador,0.7807801768892059,0.6789831607343374,0.792145166231543,0.7743264094022715,0.6670865438127942,1108.0083318236605
287,Oficina,0.23319803305690145,0.46904996797790666,0.470945181713904,0.20645136294301566,0.40131057981760826,311.0679983624124
199,Disenador,0.8050052099024552,0.7531655545136364,0.9084300404916769,0.5665974505081794,0.5898632356048786,1359.8909670712685
303,Oficina,0.3612220628255425,0.5396839315865531,0.3731469352094168,0.16088077745847124,0.13481845986706947,242.127002113637
128,Disenador,1.0,0.840394010027535,0.9919418661028541,0.6296823574874112,0.6465011509503038,2085.400317817755
75,Gamer,0.7195530499495146,0.7669672548830038,0.6366598246096848,0.5560120213672645,0.6486133082663306,376.3145912444194
284,Oficina,0.2513907849658915,0.4679581781939598,0.4350630099273559,0.29891871301476636,0.41347214685617695,516.4549762934334
30,Gamer,0.8776690799330019,0.7827183249036024,0.6013001891877907,0.7953534077157317,0.6735343166762043,1888.0676666358474
84,Gamer,0.7624381746615243,0.5617200269035664,0.6926177547531641,0.8409416640470131,0.5601432426180858,1025.1876946762284
291,Oficina,0.18955507814625286,0.43311782768099893,0.40700521631131814,0.366187830260819,0.2572646865809426,385.7553474102178
108,Gamer,0.8240408648636395,0.5496857046881893,0.5754256935914055,0.622727643025233,0.4303113357058428,778.2820533928751
230,Oficina,0.3471170327493609,0.42906763228481337,0.33309272613400837,0.35399046873960766,0.2894384460263136,623.9014570320404
212,Oficina,0.18887739386512997,0.359609235853521,0.32644700574102337,0.37360931752104376,0.45913101205942686,441.37071813607656
134,Disenador,0.7528318376130461,0.8529756139495746,0.9750627044780799,0.6483955271782625,0.6596120776940984,968.8623556474788
185,Disenador,0.8608182816737516,0.7460094072874469,0.9490219124050056,0.5946584436826343,0.5876231039304195,2157.015676933393
257,Oficina,0.25136001065697167,0.39672991603380886,0.28300831642897123,0.0,0.34724850949493635,615.8377395004616
45,Gamer,0.824743184860684,0.575221681803515,0.7632411303931635,0.5069858622039367,0.6559955513303015,852.2962309144366
322,Oficina,0.0,0.42139957781198895,0.5100959634998572,0.44583474542205936,0.22704504055475827,424.5048834854783
66,Gamer,0.7601585328651642,0.7491919171506505,0.46797667929793574,0.8331458765854354,0.8179440120721286,612.3297391581181
262,Oficina,0.2066990717224872,0.50159392177041,0.24374541431134575,0.19709473226537053,0.4294264679621827,161.8565865246126
86,Gamer,0.8770456825779839,0.6949761890550863,0.576105195313359,0.5592436337958402,0.6423228669431666,1102.1564903303024
187,Disenador,0.9903415585238275,0.8442381202966415,0.9160879237371974,0.8050654396007612,0.7605525932957984,1793.51515278019
71,Gamer,1.0,0.8755340842443204,0.5751035851520926,0.7471570950954356,0.7645375949585147,1347.4526230129395
160,Disenador,0.7417848821607431,0.9617295831588127,0.9274180277102163,0.7456753219153783,0.7069767280232204,1423.8542800086575
13,Gamer,0.8464173960890048,0.8564643655814006,0.3380254895910255,0.7321902504375224,0.708704706823817,680.397059813653
36,Gamer,0.9070890510693167,0.8135565640180599,0.6954001763493203,0.7151391251305799,0.6684730755359654,1103.587688197307
29,Gamer,0.8254611883997129,0.6246263835642509,0.5110485570374477,0.5684189715034562,0.6922898290585895,936.4607899266575
171,Disenador,0.80228354880355,0.7926299996061421,0.8980516326191214,0.9142270358611864,0.8227543170100712,1418.1618348370162
143,Disenador,0.6862612872693482,0.9689016531107552,1.0,0.6429253706250523,0.5667644426895772,1435.707778193202
151,Disenador,0.7868673308872901,0.8106661187672639,0.9022995858347854,0.8278451862607299,0.6691099068019903,1223.2182740780745
222,Oficina,0.10606646061812458,0.4355912444278385,0.27903052571588927,0.3099928729996205,0.5030750832343698,532.8142777545975
132,Disenador,0.8333922154548904,0.8959180079228437,0.8943867430833082,0.5339039066484008,0.6929618219132586,1303.8438435815556
247,Oficina,0.18790518513922186,0.49195324439070276,0.31125078221979,0.20625416996765894,0.42223813578277714,294.07502718623493
52,Gamer,0.9777664895788425,0.640842861116417,0.6547097381170037,0.6297807347566107,0.6782318796772779,1239.510740794876
96,Gamer,0.8518418379189552,0.8676437312275282,0.6326927373764163,0.6280899471191136,0.7829405581183488,100.0
269,Oficina,0.23230792731160294,0.4247646497873713,0.37081887310844563,0.09368091913033427,0.4383109777147159,338.3244204480797
179,Disenador,0.7032298798688108,0.8846503881730715,0.8962463536896653,0.7477040827223121,0.6576821891060256,558.5038879057151
205,Oficina,0.18147123411222918,0.4370179300266574,0.40438114719791096,0.23529979983715113,0.44638791167949093,681.5784502387028
124,Disenador,0.9165474444462577,0.9514370065018131,0.7527300614934684,0.5720423033264298,0.5875181422304321,1213.0455251054168
42,Gamer,0.8025054688839044,0.6346670767426288,0.7765454240281097,0.6904981710960956,0.5739116045664954,1167.1447788219104
90,Gamer,0.784816389219784,0.7047398671316414,0.5139586634716047,0.6115444455770175,0.800629280921444,569.2432521907405
334,Oficina,0.18369330360562364,0.37550973551935507,0.33248217250256185,0.23554813292844823,0.2707580079000038,303.805770554144
